,time,Pitch_increment,w,pitch,pitch_ref,Vx,obs.error_wg,obs.pitch,obs.Vx,obs.pitch_ref,reward
0,0.0,15.55,7.566418290169552,15.549999999999999,0.27139869868511823,18.0,-0.016418290169552208,15.549999999999999,18.0,0.27139869868511823,-0.00026956025209161463
1,0.01,15.663636407011206,7.572816075038003,15.549999999999999,0.5447807268227184,18.0,-0.022816075038003092,15.549999999999999,18.0,0.5447807268227184,-0.0005205732801397878
2,0.02,15.70867014739838,7.588192215213239,156.52272766310088,0.8189487420045631,18.0,-0.03819221521323879,156.52272766310088,18.0,0.8189487420045631,-0.0014586453028943484
3,0.03,15.816139302061064,7.626304673208074,15.95530366348456,1.0949924477796067,18.0,-0.07630467320807455,15.95530366348456,18.0,1.0949924477796067,-0.005822403153391049
4,0.04,16.08167880944347,7.815154055619084,110.49904083403142,1.375670692252597,18.0,-0.26515405561908434,110.49904083403142,18.0,1.375670692252597,-0.07030667321124848
5,0.05,17.392265285186028,7.551749471960981,112.1918764508319,1.5707963267948966,18.0,-0.0017494719609807419,112.1918764508319,18.0,1.5707963267948966,-3.0606521422578025e-06
6,0.060000000000000005,15.581308961312626,7.544782431345889,81.99424094115928,1.5707963267948966,18.0,0.005217568654110494,81.99424094115928,18.0,1.5707963267948966,-2.722302266035639e-05
7,0.07,15.53316796282915,7.519765384256223,42.7935014042975,1.5707963267948966,18.0,0.03023461574377695,42.7935014042975,18.0,1.5707963267948966,-0.0009141319891738449
8,0.08,15.359777564433145,7.782532217210701,129.81769786098593,1.5707963267948966,18.0,-0.23253221721070094,129.81769786098593,18.0,1.5707963267948966,-0.0540712320409246
9,0.09,17.177087719068023,7.662514049330023,78.82012466591412,1.5707963267948966,18.0,-0.11251404933002274,78.82012466591412,18.0,1.5707963267948966,-0.01265941129663879
10,0.09999999999999999,16.3570608450634,7.698049649297179,90.0,1.5707963267948966,18.0,-0.148049649297179,90.0,18.0,1.5707963267948966,-0.021918698657017698
11,0.10999999999999999,16.60817172918389,7.647316117589241,90.0,1.5707963267948966,18.0,-0.09731611758924075,90.0,18.0,1.5707963267948966,-0.009470426742642932
12,0.11999999999999998,16.2638143018381,7.618811425574944,90.0,1.5707963267948966,18.0,-0.06881142557494435,90.0,18.0,1.5707963267948966,-0.004735012289656106
13,0.12999999999999998,16.070984559403545,7.585843729299267,90.0,1.5707963267948966,18.0,-0.035843729299267046,90.0,18.0,1.5707963267948966,-0.001284772930079135
14,0.13999999999999999,15.845958332108374,7.556997034099541,90.0,1.5707963267948966,18.0,-0.006997034099541111,90.0,18.0,1.5707963267948966,-4.895848619014108e-05
15,0.15,15.647943785985435,7.5310639196309515,90.0,1.5707963267948966,18.0,0.01893608036904837,90.0,18.0,1.5707963267948966,-0.000358575139743059
16,0.16,15.46877285895532,7.508554269532435,90.0,1.5707963267948966,18.0,0.041445730467565056,90.0,18.0,1.5707963267948966,-0.0017177485739900504
17,0.17,15.31210817273227,7.489368890889159,90.0,1.5707963267948966,18.0,0.06063110911084113,90.0,18.0,1.5707963267948966,-0.0036761313920107225
18,0.18000000000000002,15.177420100450453,7.473374436496061,90.0,1.5707963267948966,18.0,0.07662556350393857,90.0,18.0,1.5707963267948966,-0.005871476982296122
19,0.19000000000000003,15.063938075456507,7.460276916234804,90.0,1.5707963267948966,18.0,0.08972308376519589,90.0,18.0,1.5707963267948966,-0.008050231760336358
20,0.20000000000000004,14.969773556269937,7.449661532071779,90.0,1.5707963267948966,18.0,0.10033846792822043,90.0,18.0,1.5707963267948966,-0.01006780814618252
21,0.21000000000000005,14.892188374427702,7.44099639095902,90.0,1.5707963267948966,18.0,0.10900360904097983,90.0,18.0,1.5707963267948966,-0.01188178678395878
22,0.22000000000000006,14.827614895270338,7.433650346394861,90.0,1.5707963267948966,18.0,0.11634965360513849,90.0,18.0,1.5707963267948966,-0.013537241894035717
23,0.23000000000000007,14.771774138033875,7.4269077942348565,90.0,1.5707963267948966,18.0,0.12309220576514335,90.0,18.0,1.5707963267948966,-0.01515169112012839
24,0.24000000000000007,14.719773633099024,7.419988886340472,90.0,1.5707963267948966,18.0,0.13001111365952767,90.0,18.0,1.5707963267948966,-0.01690288967499062
25,0.25000000000000006,14.66624345607448,7.412070773716434,90.0,1.5707963267948966,18.0,0.13792922628356585,90.0,18.0,1.5707963267948966,-0.019024471463183115
26,0.26000000000000006,14.60548031383644,7.402309000687834,90.0,1.5707963267948966,18.0,0.14769099931216623,90.0,18.0,1.5707963267948966,-0.021812631277826285
27,0.2700000000000001,14.531593649677902,7.389861037302858,90.0,1.5707963267948966,18.0,0.16013896269714145,90.0,18.0,1.5707963267948966,-0.02564448737371646
28,0.2800000000000001,14.438667528460286,7.373907802191676,90.0,1.5707963267948966,18.0,0.17609219780832408,90.0,18.0,1.5707963267948966,-0.031008462128965936
29,0.2900000000000001,14.320909691694524,7.353677616952826,90.0,1.5707963267948966,18.0,0.19632238304717387,90.0,18.0,1.5707963267948966,-0.03854247808532126
30,0.3000000000000001,14.172818428562007,7.328462458629953,90.0,1.5707963267948966,18.0,0.2215375413700471,90.0,18.0,1.5707963267948966,-0.049078882236285336
31,0.3100000000000001,13.989297237464063,7.297636496771092,90.0,1.5707963267948966,18.0,0.2523635032289082,90.0,18.0,1.5707963267948966,-0.06368733776196717
32,0.3200000000000001,13.765786044880262,7.26067395689571,90.0,1.5707963267948966,18.0,0.2893260431042899,90.0,18.0,1.5707963267948966,-0.08370955921838541
