,time,Pitch_increment,w,pitch,pitch_ref,Vx,obs.error_wg,obs.pitch,obs.Vx,obs.pitch_ref,reward
0,0.0,0.0,7.566418290169552,15.549999999999999,0.0,18.0,-0.016418290169552208,15.549999999999999,18.0,0.0,-0.00026956025209161463
1,0.01,0.0,7.5805775718131585,-124.39999999999999,0.0,18.0,-0.030577571813158677,-124.39999999999999,18.0,0.0,-0.000934987897988876
2,0.02,0.0,7.550438794064666,155.5,0.0,18.0,-0.00043879406466640347,155.5,18.0,0.0,-1.9254023118646387e-07
3,0.03,0.0,7.5471076754972675,-77.75,0.0,18.0,0.0028923245027323574,-77.75,18.0,0.0,-8.365541029105978e-06
4,0.04,0.0,7.628745270679186,15.549999999999999,0.0,18.0,-0.07874527067918624,15.549999999999999,18.0,0.0,-0.006200817654338308
5,0.05,0.0,7.542313210535154,0.0,0.0,18.0,0.007686789464846022,0.0,18.0,0.0,-5.9086732276867795e-05
6,0.060000000000000005,0.0,7.592241750909055,0.0,0.0,18.0,-0.042241750909055575,0.0,18.0,0.0,-0.0017843655198626976
7,0.07,0.0,7.591307239878455,0.0,0.0,18.0,-0.041307239878455526,0.0,18.0,0.0,-0.0017062880663762665
8,0.08,0.0,7.600838897979344,0.0,0.0,18.0,-0.05083889797934393,0.0,18.0,0.0,-0.0025845935477541407
9,0.09,0.0,7.609455050438932,0.0,0.0,18.0,-0.059455050438931956,0.0,18.0,0.0,-0.003534903022695943
10,0.09999999999999999,0.0,7.620196845024683,0.0,0.0,18.0,-0.07019684502468326,0.0,18.0,0.0,-0.0049275970514194
11,0.10999999999999999,0.0,7.632315717372539,0.0,0.0,18.0,-0.08231571737253951,0.0,18.0,0.0,-0.006775877326555803
12,0.11999999999999998,0.0,7.646130814775037,0.0,0.0,18.0,-0.09613081477503727,0.0,18.0,0.0,-0.009241133549312523
13,0.12999999999999998,0.0,7.661160420546703,0.0,0.0,18.0,-0.11116042054670316,0.0,18.0,0.0,-0.012356639096119906
14,0.13999999999999999,0.0,7.677497473036228,0.0,0.0,18.0,-0.12749747303622794,0.0,18.0,0.0,-0.01625560563062367
15,0.15,0.0,7.694849158873017,0.0,0.0,18.0,-0.14484915887301675,0.0,18.0,0.0,-0.020981278826220445
16,0.16,0.0,7.712967062742985,0.0,0.0,18.0,-0.1629670627429851,0.0,18.0,0.0,-0.026558263539076046
17,0.17,0.0,7.731639284113876,0.0,0.0,18.0,-0.1816392841138761,0.0,18.0,0.0,-0.0329928295334014
18,0.18000000000000002,0.0,7.7506513420895775,0.0,0.0,18.0,-0.2006513420895777,0.0,18.0,0.0,-0.04026096108234873
19,0.19000000000000003,0.0,7.769765105742066,0.0,0.0,18.0,-0.21976510574206642,0.0,18.0,0.0,-0.04829670170182164
20,0.20000000000000004,0.0,7.788725411340537,0.0,0.0,18.0,-0.23872541134053726,0.0,18.0,0.0,-0.056989822019708716
21,0.21000000000000005,0.0,7.806746021694361,0.0,0.0,18.0,-0.25674602169436156,0.0,18.0,0.0,-0.06591851965588158
22,0.22000000000000006,0.0,7.825584868797361,0.0,0.0,18.0,-0.27558486879736144,0.0,18.0,0.0,-0.07594701991005892
