,time,Pitch_increment,w,pitch,pitch_ref,Vx,obs.error_wg,obs.pitch,obs.Vx,obs.pitch_ref,reward
17112,171.11999999998935,0,0.05537363423021802,90.0,1.5707963267948966,18.0,0.784201286583326,1.5707963267948966,18.0,1.5707963267948966,-0.6149716578789438
17113,171.12999999998934,0,0.05531382817547279,90.0,1.5707963267948966,18.0,0.7842075494587336,1.5707963267948966,18.0,1.5707963267948966,-0.6149814806280721
17114,171.13999999998933,0,0.05525048518198737,90.0,1.5707963267948966,18.0,0.7842141827214999,1.5707963267948966,18.0,1.5707963267948966,-0.6149918843815501
17115,171.14999999998932,0,0.055184758400201706,90.0,1.5707963267948966,18.0,0.7842210656139933,1.5707963267948966,18.0,1.5707963267948966,-0.6150026797527471
17116,171.1599999999893,0,0.055116852362452264,90.0,1.5707963267948966,18.0,0.7842281767176376,1.5707963267948966,18.0,1.5707963267948966,-0.6150138331578702
17117,171.1699999999893,0,0.05504715268326651,90.0,1.5707963267948966,18.0,0.7842354756509738,1.5707963267948966,18.0,1.5707963267948966,-0.6150252812695092
17118,171.1799999999893,0,0.05497604794057079,90.0,1.5707963267948966,18.0,0.7842429217222168,1.5707963267948966,18.0,1.5707963267948966,-0.615036960271399
17119,171.18999999998928,0,0.054904010168816186,90.0,1.5707963267948966,18.0,0.7842504655000343,1.5707963267948966,18.0,1.5707963267948966,-0.6150487926370205
17120,171.19999999998927,0,0.054831442106148515,90.0,1.5707963267948966,18.0,0.7842580648097863,1.5707963267948966,18.0,1.5707963267948966,-0.615060712219191
17121,171.20999999998926,0,0.05475879214898601,90.0,1.5707963267948966,18.0,0.7842656726955098,1.5707963267948966,18.0,1.5707963267948966,-0.6150726453685406
17122,171.21999999998926,0,0.05468650245826664,90.0,1.5707963267948966,18.0,0.7842732428542197,1.5707963267948966,18.0,1.5707963267948966,-0.6150845194570739
17123,171.22999999998925,0,0.05461499123518242,90.0,1.5707963267948966,18.0,0.7842807314919894,1.5707963267948966,18.0,1.5707963267948966,-0.61509626578961
17124,171.23999999998924,0,0.05454467988960624,90.0,1.5707963267948966,18.0,0.7842880944788803,1.5707963267948966,18.0,1.5707963267948966,-0.615107815141313
17125,171.24999999998923,0,0.054475673132030555,90.0,1.5707963267948966,18.0,0.7842953208496352,1.5707963267948966,18.0,1.5707963267948966,-0.6151191503066321
17126,171.25999999998922,0,0.054408907986432636,90.0,1.5707963267948966,18.0,0.7843023124793327,1.5707963267948966,18.0,1.5707963267948966,-0.6151301173604288
17127,171.2699999999892,0,0.0543444780787794,90.0,1.5707963267948966,18.0,0.7843090595634845,1.5707963267948966,18.0,1.5707963267948966,-0.6151407009133575
17128,171.2799999999892,0,0.05428279803304639,90.0,1.5707963267948966,18.0,0.7843155186827695,1.5707963267948966,18.0,1.5707963267948966,-0.6151508328466218
17129,171.2899999999892,0,0.05422419357421774,90.0,1.5707963267948966,18.0,0.7843216557273469,1.5707963267948966,18.0,1.5707963267948966,-0.6151604596428869
17130,171.29999999998918,0,0.0541689673946411,90.0,1.5707963267948966,18.0,0.7843274389993484,1.5707963267948966,18.0,1.5707963267948966,-0.6151695315672766
17131,171.30999999998917,0,0.05411739598099982,90.0,1.5707963267948966,18.0,0.7843328395451561,1.5707963267948966,18.0,1.5707963267948966,-0.6151780031889675
17132,171.31999999998916,0,0.05406973130140156,90.0,1.5707963267948966,18.0,0.7843378309787314,1.5707963267948966,18.0,1.5707963267948966,-0.6151858331044211
17133,171.32999999998916,0,0.054026201303926366,90.0,1.5707963267948966,18.0,0.7843423894294074,1.5707963267948966,18.0,1.5707963267948966,-0.6151929838558321
17134,171.33999999998915,0,0.05398701442556198,90.0,1.5707963267948966,18.0,0.7843464930697136,1.5707963267948966,18.0,1.5707963267948966,-0.6151994211907583
17135,171.34999999998914,0,0.053952352866263195,90.0,1.5707963267948966,18.0,0.7843501228197155,1.5707963267948966,18.0,1.5707963267948966,-0.6152051151673028
17136,171.35999999998913,0,0.05392238342723288,90.0,1.5707963267948966,18.0,0.7843532612120319,1.5707963267948966,18.0,1.5707963267948966,-0.6152100383739498
17137,171.36999999998912,0,0.053897255463478774,90.0,1.5707963267948966,18.0,0.7843558926062428,1.5707963267948966,18.0,1.5707963267948966,-0.6152141662661359
17138,171.3799999999891,0,0.053877104865025185,90.0,1.5707963267948966,18.0,0.7843580027719783,1.5707963267948966,18.0,1.5707963267948966,-0.6152174765124467
17139,171.3899999999891,0,0.053862060638186875,90.0,1.5707963267948966,18.0,0.7843595781997288,1.5707963267948966,18.0,1.5707963267948966,-0.6152199479136564
17140,171.3999999999891,0,0.05385223813584808,90.0,1.5707963267948966,18.0,0.7843606068097684,1.5707963267948966,18.0,1.5707963267948966,-0.6152215615149881
17141,171.40999999998908,0,0.0538477488982964,90.0,1.5707963267948966,18.0,0.7843610769216255,1.5707963267948966,18.0,1.5707963267948966,-0.6152222989896521
17142,171.41999999998907,0,0.05384870146658445,90.0,1.5707963267948966,18.0,0.7843609771689076,1.5707963267948966,18.0,1.5707963267948966,-0.6152221425053637
17143,171.42999999998906,0,0.05385520389362063,90.0,1.5707963267948966,18.0,0.7843602962363407,1.5707963267948966,18.0,1.5707963267948966,-0.6152210743119602
17144,171.43999999998906,0,0.0538673684965843,90.0,1.5707963267948966,18.0,0.7843590223620972,1.5707963267948966,18.0,1.5707963267948966,-0.6152190759608249
17145,171.44999999998905,0,0.05388530466069596,90.0,1.5707963267948966,18.0,0.7843571440913837,1.5707963267948966,18.0,1.5707963267948966,-0.6152161294871916
17146,171.45999999998904,0,0.053909128769309804,90.0,1.5707963267948966,18.0,0.7843546492365637,1.5707963267948966,18.0,1.5707963267948966,-0.615212215779013
17147,171.46999999998903,0,0.05393896072370933,90.0,1.5707963267948966,18.0,0.7843515252416042,1.5707963267948966,18.0,1.5707963267948966,-0.6152073151488309
17148,171.47999999998902,0,0.053974930682744345,90.0,1.5707963267948966,18.0,0.7843477584763024,1.5707963267948966,18.0,1.5707963267948966,-0.6152014062268001
17149,171.489999999989,0,0.05401716138621447,90.0,1.5707963267948966,18.0,0.7843433360873765,1.5707963267948966,18.0,1.5707963267948966,-0.6151944688646752
17150,171.499999999989,0,0.054065784003298485,90.0,1.5707963267948966,18.0,0.7843382443388222,1.5707963267948966,18.0,1.5707963267948966,-0.6151864815325059
17151,171.509999999989,0,0.05412092826376478,90.0,1.5707963267948966,18.0,0.78433246964537,1.5707963267948966,18.0,1.5707963267948966,-0.6151774229400052
17152,171.51999999998898,0,0.05418273346252559,90.0,1.5707963267948966,18.0,0.7843259974200906,1.5707963267948966,18.0,1.5707963267948966,-0.61516727022902
17153,171.52999999998897,0,0.0542513135257984,90.0,1.5707963267948966,18.0,0.7843188157326585,1.5707963267948966,18.0,1.5707963267948966,-0.6151560047122799
17154,171.53999999998896,0,0.05432678586216256,90.0,1.5707963267948966,18.0,0.7843109122880761,1.5707963267948966,18.0,1.5707963267948966,-0.6151436071341543
17155,171.54999999998896,0,0.05440926146683995,90.0,1.5707963267948966,18.0,0.7843022754629511,1.5707963267948966,18.0,1.5707963267948966,-0.6151300592963628
17156,171.55999999998895,0,0.054498818546147,90.0,1.5707963267948966,18.0,0.7842928970675368,1.5707963267948966,18.0,1.5707963267948966,-0.6151153483905899
17157,171.56999999998894,0,0.054595533280966634,90.0,1.5707963267948966,18.0,0.7842827691241899,1.5707963267948966,18.0,1.5707963267948966,-0.6150994619451075
17158,171.57999999998893,0,0.054699457838184355,90.0,1.5707963267948966,18.0,0.7842718861700072,1.5707963267948966,18.0,1.5707963267948966,-0.6150823914366608
17159,171.58999999998892,0,0.054810605760688524,90.0,1.5707963267948966,18.0,0.7842602467867805,1.5707963267948966,18.0,1.5707963267948966,-0.6150641346900619
17160,171.5999999999889,0,0.054928955457765806,90.0,1.5707963267948966,18.0,0.7842478532354841,1.5707963267948966,18.0,1.5707963267948966,-0.6150446953044654
17161,171.6099999999889,0,0.0550544554701135,90.0,1.5707963267948966,18.0,0.7842347109049236,1.5707963267948966,18.0,1.5707963267948966,-0.6150240817881291
17162,171.6199999999889,0,0.05518699767325913,90.0,1.5707963267948966,18.0,0.7842208311178671,1.5707963267948966,18.0,1.5707963267948966,-0.6150023119591983
17163,171.62999999998888,0,0.05532643778643935,90.0,1.5707963267948966,18.0,0.784206228983361,1.5707963267948966,18.0,1.5707963267948966,-0.6149794095763036
17164,171.63999999998887,0,0.055472581946442646,90.0,1.5707963267948966,18.0,0.7841909248027134,1.5707963267948966,18.0,1.5707963267948966,-0.6149554065429348
17165,171.64999999998886,0,0.05562518765673457,90.0,1.5707963267948966,18.0,0.7841749439701017,1.5707963267948966,18.0,1.5707963267948966,-0.6149303427505121
17166,171.65999999998886,0,0.05578396232329246,90.0,1.5707963267948966,18.0,0.7841583171259006,1.5707963267948966,18.0,1.5707963267948966,-0.6149042663177244
17167,171.66999999998885,0,0.055948563393517385,90.0,1.5707963267948966,18.0,0.7841410801421341,1.5707963267948966,18.0,1.5707963267948966,-0.6148772335664728
17168,171.67999999998884,0,0.0561185991203356,90.0,1.5707963267948966,18.0,0.7841232740424602,1.5707963267948966,18.0,1.5707963267948966,-0.6148493088950671
17169,171.68999999998883,0,0.05629362866333519,90.0,1.5707963267948966,18.0,0.7841049449915786,1.5707963267948966,18.0,1.5707963267948966,-0.6148205647602465
17170,171.69999999998882,0,0.05647316581424903,90.0,1.5707963267948966,18.0,0.7840861439050999,1.5707963267948966,18.0,1.5707963267948966,-0.6147910810639691
17171,171.7099999999888,0,0.0566566815798922,90.0,1.5707963267948966,18.0,0.7840669261790612,1.5707963267948966,18.0,1.5707963267948966,-0.6147609447278813
17172,171.7199999999888,0,0.0568436082033895,90.0,1.5707963267948966,18.0,0.7840473512688232,1.5707963267948966,18.0,1.5707963267948966,-0.6147302490316574
17173,171.7299999999888,0,0.057033343402396866,90.0,1.5707963267948966,18.0,0.7840274822452455,1.5707963267948966,18.0,1.5707963267948966,-0.6146990929158188
17174,171.73999999998878,0,0.057225256862286626,90.0,1.5707963267948966,18.0,0.7840073851147218,1.5707963267948966,18.0,1.5707963267948966,-0.6146675799144237
17175,171.74999999998877,0,0.05741869349028089,90.0,1.5707963267948966,18.0,0.783987128478407,1.5707963267948966,18.0,1.5707963267948966,-0.6146358176198182
17176,171.75999999998876,0,0.05761298217685997,90.0,1.5707963267948966,18.0,0.783966782614726,1.5707963267948966,18.0,1.5707963267948966,-0.614603916243285
17177,171.76999999998876,0,0.057807442334184105,90.0,1.5707963267948966,18.0,0.7839464187946704,1.5707963267948966,18.0,1.5707963267948966,-0.6145719875409887
17178,171.77999999998875,0,0.058001390811371956,90.0,1.5707963267948966,18.0,0.7839261085576334,1.5707963267948966,18.0,1.5707963267948966,-0.6145401436783146
17179,171.78999999998874,0,0.05819414940441874,90.0,1.5707963267948966,18.0,0.7839059229249724,1.5707963267948966,18.0,1.5707963267948966,-0.6145084959968528
17180,171.79999999998873,0,0.058385052248887855,90.0,1.5707963267948966,18.0,0.783885931625848,1.5707963267948966,18.0,1.5707963267948966,-0.6144771538009236
17181,171.80999999998872,0,0.058573453130351415,90.0,1.5707963267948966,18.0,0.7838662023316768,1.5707963267948966,18.0,1.5707963267948966,-0.6144462231578853
17182,171.8199999999887,0,0.05875873255581628,90.0,1.5707963267948966,18.0,0.7838467999156133,1.5707963267948966,18.0,1.5707963267948966,-0.6144158057379476
